date,title,url,year,language,stock_code,company_name
2021-06-01,2021年定時株主総会招集ご通知の一部修正について,https://www2.jpx.co.jp/disc/87250/140120210531435714.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-06-01,Correction to Information Included in the “Notice of Convocation of the 13th Annual Shareholders Meeting”,https://www2.jpx.co.jp/disc/87250/140120210531435715.pdf,2021,English,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-05-22,Supplement to Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/87250/140120210521425769.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-05-22,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/87250/140120210521425768.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-05-21,2021年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87250/140120210520424683.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-05-21,2021年定時株主総会招集ご通知＜別冊＞,https://www2.jpx.co.jp/disc/87250/140120210520424684.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2021-05-21,2021年定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87250/140120210520424685.pdf,2021,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-16,(Correction) Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/87250/140120200615445187.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-16,2020年定時株主総会招集ご通知等の一部修正について,https://www2.jpx.co.jp/disc/87250/140120200615445185.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-16,"Correction to Information Included in the ""Notice of Convocation Annual General Meeting 2020""",https://www2.jpx.co.jp/disc/87250/140120200615445188.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-16,（訂正）2020年定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87250/140120200615445186.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-01,(Correction) Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/87250/140120200529431096.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-01,2020年定時株主総会招集ご通知の一部修正について,https://www2.jpx.co.jp/disc/87250/140120200529431095.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-06-01,"Correction to Information Included in the ""Notice of Convocation Annual General Meeting 2020""",https://www2.jpx.co.jp/disc/87250/140120200529431097.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-05-22,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/87250/140120200521421107.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-05-21,2020年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87250/140120200520419965.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-05-21,2020年定時株主総会招集ご通知＜別冊＞,https://www2.jpx.co.jp/disc/87250/140120200520419966.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2020-05-21,2020年定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87250/140120200520419967.pdf,2020,Japanese,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス
2025-05-16,Convocation Notice of the Annual General Meeting of Shareholders for the 15th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120250515555494.pdf,2025,English,87500,第一生命ホールディングス
2025-05-16,第15期定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87500/140120250515555493.pdf,2025,Japanese,87500,第一生命ホールディングス
2025-05-16,第15期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120250515555492.pdf,2025,Japanese,87500,第一生命ホールディングス
2025-05-16,Other Matters Subject to Measures for Electronic Provision for the Annual General Meeting of Shareholders for the 15th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120250515555495.pdf,2025,Japanese,87500,第一生命ホールディングス
2024-06-05,Supplementary Explanation for Proposal ３ of the 14th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/87500/140120240604521364.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-06-05,当社第14期定時株主総会における第３号議案に関する補足説明,https://www2.jpx.co.jp/disc/87500/140120240604521363.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-22,Convocation Notice of the Annual General Meeting of Shareholders for the 14th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120240521503393.pdf,2024,English,87500,第一生命ホールディングス
2024-05-22,Partial Corrections to “Convocation Notice of the Annual General Meeting of Shareholders for the 14th Fiscal Year”,https://www2.jpx.co.jp/disc/87500/140120240521503394.pdf,2024,English,87500,第一生命ホールディングス
2024-05-22,「第14期定時株主総会 招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/87500/140120240521503392.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-22,第14期定時株主総会 招集ご通知,https://www2.jpx.co.jp/disc/87500/140120240521503391.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,第14期定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87500/140120240515599321.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,当社第14期定時株主総会における第３号議案に関する補足説明,https://www2.jpx.co.jp/disc/87500/140120240515599322.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,第14期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120240515599320.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,Other Matters Subject to Measures for Electronic Provision for the Annual General Meeting of Shareholders for the 14th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120240515599324.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,Supplementary Explanation for Proposal ３ of the 14th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/87500/140120240515599325.pdf,2024,Japanese,87500,第一生命ホールディングス
2024-05-16,Convocation Notice of the Annual General Meeting of Shareholders for the 14th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120240515599323.pdf,2024,English,87500,第一生命ホールディングス
2023-05-30,Convocation Notice of the Annual General Meeting of Shareholders for the 13th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120230529586727.pdf,2023,English,87500,第一生命ホールディングス
2023-05-30,Partial Corrections to “Convocation Notice of the Annual General Meeting of Shareholders for the 13th Fiscal Year”,https://www2.jpx.co.jp/disc/87500/140120230529586728.pdf,2023,English,87500,第一生命ホールディングス
2023-05-24,Convocation Notice of the Annual General Meeting of Shareholders for the 13th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120230523580211.pdf,2023,English,87500,第一生命ホールディングス
2023-05-24,Partial Corrections to “Convocation Notice of the Annual General Meeting of Shareholders for the 13th Fiscal Year”,https://www2.jpx.co.jp/disc/87500/140120230523580212.pdf,2023,English,87500,第一生命ホールディングス
2023-05-24,「第13期定時株主総会招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/87500/140120230523580210.pdf,2023,Japanese,87500,第一生命ホールディングス
2023-05-24,第13期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120230523580209.pdf,2023,Japanese,87500,第一生命ホールディングス
2023-05-16,第13期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120230515573733.pdf,2023,Japanese,87500,第一生命ホールディングス
2023-05-16,第13期定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87500/140120230515573734.pdf,2023,Japanese,87500,第一生命ホールディングス
2023-05-16,Other Matters Subject to Measures for Electronic Provision for the Annual General Meeting of Shareholders for the 13th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120230515573736.pdf,2023,Japanese,87500,第一生命ホールディングス
2023-05-16,Convocation Notice of the Annual General Meeting of Shareholders for the 13th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120230515573735.pdf,2023,English,87500,第一生命ホールディングス
2022-06-10,Correction to the Disclosures on the Company’s website with the Convocation Notice of the Annual General Meeting of Shareholders for the 12th Fiscal,https://www2.jpx.co.jp/disc/87500/140120220609575684.pdf,2022,English,87500,第一生命ホールディングス
2022-06-10,Disclosures on the Company’s website with the Convocation Notice of the Annual General Meeting of Shareholders for the 12th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120220609575685.pdf,2022,English,87500,第一生命ホールディングス
2022-06-10,【訂正】「第12期定時株主総会招集ご通知に際してのインターネット開示事項」の一部修正について,https://www2.jpx.co.jp/disc/87500/140120220609575682.pdf,2022,Japanese,87500,第一生命ホールディングス
2022-06-10,第12期定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87500/140120220609575683.pdf,2022,Japanese,87500,第一生命ホールディングス
2022-05-26,Supplementary Explanation for Proposal 4 of the 12th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/87500/140120220525558052.pdf,2022,Japanese,87500,第一生命ホールディングス
2022-05-26,当社第12期定時株主総会における第４号議案に関する補足説明,https://www2.jpx.co.jp/disc/87500/140120220525558051.pdf,2022,Japanese,87500,第一生命ホールディングス
2022-05-13,Convocation Notice of the Annual General Meeting of Shareholders for the 12th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120220512544867.pdf,2022,English,87500,第一生命ホールディングス
2022-05-13,Disclosures on the Company’s website with the Convocation Notice of the Annual General Meeting of Shareholders for the 12th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120220512544868.pdf,2022,English,87500,第一生命ホールディングス
2022-05-13,第12期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120220512544865.pdf,2022,Japanese,87500,第一生命ホールディングス
2022-05-13,第12期定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87500/140120220512544866.pdf,2022,Japanese,87500,第一生命ホールディングス
2021-05-15,第11期定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87500/140120210514420454.pdf,2021,Japanese,87500,第一生命ホールディングス
2021-05-15,第11期定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87500/140120210514420455.pdf,2021,Japanese,87500,第一生命ホールディングス
2021-05-15,Convocation Notice of the Annual General Meeting of Shareholders for the 11th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120210514420456.pdf,2021,English,87500,第一生命ホールディングス
2021-05-15,Disclosures on the Company’s website with the Convocation Notice of the Annual General Meeting of Shareholders for the 11th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120210514420457.pdf,2021,English,87500,第一生命ホールディングス
2020-05-23,Supplementary Explanation concerning Proposal 3 of the 10th Annual General Meeting of Shareholders,https://www2.jpx.co.jp/disc/87500/140120200522422022.pdf,2020,Japanese,87500,第一生命ホールディングス
2020-05-23,当社第10期定時株主総会における第３号議案に関する補足説明,https://www2.jpx.co.jp/disc/87500/140120200522421996.pdf,2020,Japanese,87500,第一生命ホールディングス
2020-05-21,（訂正）第10期定時株主総会 招集ご通知,https://www2.jpx.co.jp/disc/87500/140120200520419903.pdf,2020,Japanese,87500,第一生命ホールディングス
2020-05-21,「第10期定時株主総会 招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/87500/140120200520419904.pdf,2020,Japanese,87500,第一生命ホールディングス
2020-05-16,Convocation Notice of the Annual General Meeting of Shareholders for the 10th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120200515416691.pdf,2020,English,87500,第一生命ホールディングス
2020-05-16,Disclosures on the Company’s website with the Convocation Notice of the Annual General Meeting of Shareholders for the 10th Fiscal Year,https://www2.jpx.co.jp/disc/87500/140120200515416692.pdf,2020,English,87500,第一生命ホールディングス
2020-05-16,第10期定時株主総会 招集ご通知,https://www2.jpx.co.jp/disc/87500/140120200515416689.pdf,2020,Japanese,87500,第一生命ホールディングス
2020-05-16,第10期定時株主総会 招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87500/140120200515416690.pdf,2020,Japanese,87500,第一生命ホールディングス
2025-05-22,CEO Observations Ahead of the 2025 Shareholder Meeting,https://www2.jpx.co.jp/disc/87660/140120250521559774.pdf,2025,Japanese,87660,東京海上ホールディングス
2025-05-22,Notice of Convocation Annual General Meeting 2025,https://www2.jpx.co.jp/disc/87660/140120250521559773.pdf,2025,Japanese,87660,東京海上ホールディングス
2025-05-22,第23回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87660/140120250521559771.pdf,2025,Japanese,87660,東京海上ホールディングス
2025-05-22,第23回定時株主総会招集ご通知交付書面省略事項,https://www2.jpx.co.jp/disc/87660/140120250521559772.pdf,2025,Japanese,87660,東京海上ホールディングス
2024-05-23,CEO Observations Ahead of the 2024 Shareholder Meeting,https://www2.jpx.co.jp/disc/87660/140120240522503506.pdf,2024,Japanese,87660,東京海上ホールディングス
2024-05-22,Notice of Convocation Annual General Meeting 2024,https://www2.jpx.co.jp/disc/87660/140120240521502370.pdf,2024,Japanese,87660,東京海上ホールディングス
2024-05-22,第22回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87660/140120240521502368.pdf,2024,Japanese,87660,東京海上ホールディングス
2024-05-22,第22回定時株主総会招集ご通知交付書面省略事項,https://www2.jpx.co.jp/disc/87660/140120240521502369.pdf,2024,Japanese,87660,東京海上ホールディングス
2023-05-27,(Updated) Notice of Convocation Annual General Meeting 2023,https://www2.jpx.co.jp/disc/87660/140120230526584199.pdf,2023,Japanese,87660,東京海上ホールディングス
2023-05-23,第21回定時株主総会招集ご通知交付書面省略事項,https://www2.jpx.co.jp/disc/87660/140120230522578930.pdf,2023,Japanese,87660,東京海上ホールディングス
2023-05-23,第21回定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87660/140120230522578929.pdf,2023,Japanese,87660,東京海上ホールディングス
2023-05-23,Notice of Convocation Annual General Meeting 2023,https://www2.jpx.co.jp/disc/87660/140120230522578931.pdf,2023,Japanese,87660,東京海上ホールディングス
2022-05-24,2022年定時株主総会招集通知（第20回）,https://www2.jpx.co.jp/disc/87660/140120220523554040.pdf,2022,Japanese,87660,東京海上ホールディングス
2022-05-24,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/87660/140120220523554041.pdf,2022,Japanese,87660,東京海上ホールディングス
2021-05-29,2021年定時株主総会招集通知（第19回）,https://www2.jpx.co.jp/disc/87660/140120210528433021.pdf,2021,Japanese,87660,東京海上ホールディングス
2021-05-29,Correction to Information Included in the Attachment to the “Notice of Convocation of the 19th Ordinary General Meeting of Shareholders”,https://www2.jpx.co.jp/disc/87660/140120210528433024.pdf,2021,Japanese,87660,東京海上ホールディングス
2021-05-29,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/87660/140120210528433023.pdf,2021,Japanese,87660,東京海上ホールディングス
2021-05-29,「第19回定時株主総会招集ご通知に際してのインターネット開示事項」の一部訂正について,https://www2.jpx.co.jp/disc/87660/140120210528433022.pdf,2021,Japanese,87660,東京海上ホールディングス
2020-05-22,2020年定時株主総会招集ご通知（第18回）,https://www2.jpx.co.jp/disc/87660/140120200521420237.pdf,2020,Japanese,87660,東京海上ホールディングス
2020-05-22,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/87660/140120200521420238.pdf,2020,Japanese,87660,東京海上ホールディングス
2025-05-23,Notice of Convocation,https://www2.jpx.co.jp/disc/87950/140120250522562279.pdf,2025,Japanese,87950,Ｔ＆Ｄホールディングス
2025-05-21,2025年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87950/140120250520558732.pdf,2025,Japanese,87950,Ｔ＆Ｄホールディングス
2025-05-21,2025年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/87950/140120250520558731.pdf,2025,Japanese,87950,Ｔ＆Ｄホールディングス
2024-06-08,2024年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87950/140120240607523855.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-06-08,Notice of Convocation,https://www2.jpx.co.jp/disc/87950/140120240607523857.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-06-08,The Partial Revisions to the “Notice of Convocation of the 20th Ordinary General Meeting of Shareholders”,https://www2.jpx.co.jp/disc/87950/140120240607523858.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-06-08,「第 20 回定時株主総会招集ご通知」記載事項の一部修正について,https://www2.jpx.co.jp/disc/87950/140120240607523856.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-05-29,Notice of Convocation,https://www2.jpx.co.jp/disc/87950/140120240528511145.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-05-29,Our View on Proxy Advisory Firm ISS’s Recommendation to Vote Against Proposal 2 of the Company’s 20th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/87950/140120240528511146.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-05-28,当社第20回定時株主総会第２号議案に関する議決権行使助言会社ＩＳＳ社の反対推奨について,https://www2.jpx.co.jp/disc/87950/140120240527509458.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-05-21,2024年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87950/140120240520501308.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2024-05-21,2024年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/87950/140120240520501307.pdf,2024,Japanese,87950,Ｔ＆Ｄホールディングス
2023-06-02,Notice of 2023 Annual General Meeting and Meeting Materials,https://www2.jpx.co.jp/disc/87950/140120230601592559.pdf,2023,Japanese,87950,Ｔ＆Ｄホールディングス
2023-06-01,「第19回定時株主総会招集ご通知」記載事項の一部修正について,https://www2.jpx.co.jp/disc/87950/140120230531590961.pdf,2023,Japanese,87950,Ｔ＆Ｄホールディングス
2023-05-20,2023年定時株主総会その他の電子提供措置事項（交付書面省略事項）,https://www2.jpx.co.jp/disc/87950/140120230519576678.pdf,2023,Japanese,87950,Ｔ＆Ｄホールディングス
2023-05-20,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/87950/140120230519576677.pdf,2023,Japanese,87950,Ｔ＆Ｄホールディングス
2022-06-06,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/87950/140120220603570673.pdf,2022,Japanese,87950,Ｔ＆Ｄホールディングス
2022-05-20,2022年定時株主総会招集ご通知,https://www2.jpx.co.jp/disc/87950/140120220519552424.pdf,2022,Japanese,87950,Ｔ＆Ｄホールディングス
2022-05-20,2022年定時株主総会招集ご通知に関してのインターネット開示事項,https://www2.jpx.co.jp/disc/87950/140120220519552425.pdf,2022,Japanese,87950,Ｔ＆Ｄホールディングス
2021-06-03,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/87950/140120210602437757.pdf,2021,Japanese,87950,Ｔ＆Ｄホールディングス
2021-05-25,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/87950/140120210524426994.pdf,2021,Japanese,87950,Ｔ＆Ｄホールディングス
2021-05-21,2021年定時株主総会招集ご通知に関してのインターネット開示事項,https://www2.jpx.co.jp/disc/87950/140120210520423888.pdf,2021,Japanese,87950,Ｔ＆Ｄホールディングス
2020-06-03,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/87950/140120200602433884.pdf,2020,Japanese,87950,Ｔ＆Ｄホールディングス
2020-06-03,Supplementary Explanation Regarding Proposal No. 4 of 16th Ordinar General Meeting of Shareholders of T&D Holdings,https://www2.jpx.co.jp/disc/87950/140120200602433885.pdf,2020,Japanese,87950,Ｔ＆Ｄホールディングス
2020-05-28,第16回定時株主総会における第4号議案に関する補足説明,https://www2.jpx.co.jp/disc/87950/140120200527427055.pdf,2020,Japanese,87950,Ｔ＆Ｄホールディングス
2020-05-21,2020年定時株主総会招集通知,https://www2.jpx.co.jp/disc/87950/140120200520419357.pdf,2020,Japanese,87950,Ｔ＆Ｄホールディングス
2020-05-21,第16回定時株主総会招集ご通知に際してのインターネット開示事項,https://www2.jpx.co.jp/disc/87950/140120200520419358.pdf,2020,Japanese,87950,Ｔ＆Ｄホールディングス
2025-05-27,Amendment to “The 113th Ordinary General Shareholders' Meeting：Stock Ownership Status”,https://www2.jpx.co.jp/disc/88010/140120250526566271.pdf,2025,English,88010,三井不動産
2025-05-27,「第113回定時株主総会　株式の保有状況」の一部修正について,https://www2.jpx.co.jp/disc/88010/140120250526566270.pdf,2025,Japanese,88010,三井不動産
2025-05-17,2025年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/88010/140120250516556952.pdf,2025,Japanese,88010,三井不動産
2025-05-17,Notice of the 113th Ordinary General Shareholders’ Meeting,https://www2.jpx.co.jp/disc/88010/140120250516556955.pdf,2025,English,88010,三井不動産
2025-05-17,The 113th Ordinary General Shareholders’ Meeting：Stock Ownership Status,https://www2.jpx.co.jp/disc/88010/140120250516556956.pdf,2025,English,88010,三井不動産
2025-05-17,第113回 電子提供措置事項のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項,https://www2.jpx.co.jp/disc/88010/140120250516556953.pdf,2025,Japanese,88010,三井不動産
2025-05-17,第113回定時株主総会　株式の保有状況,https://www2.jpx.co.jp/disc/88010/140120250516556954.pdf,2025,Japanese,88010,三井不動産
2024-05-22,2024年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/88010/140120240521503368.pdf,2024,Japanese,88010,三井不動産
2024-05-22,Notice of the 112th Ordinary General Shareholders' Meeting,https://www2.jpx.co.jp/disc/88010/140120240521503371.pdf,2024,English,88010,三井不動産
2024-05-22,The 112th Ordinary General Shareholders' Meeting：Stock Ownership Status,https://www2.jpx.co.jp/disc/88010/140120240521503372.pdf,2024,English,88010,三井不動産
2024-05-22,第112回 電子提供措置事項のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項,https://www2.jpx.co.jp/disc/88010/140120240521503369.pdf,2024,Japanese,88010,三井不動産
2024-05-22,第112回定時株主総会　株式の保有状況,https://www2.jpx.co.jp/disc/88010/140120240521503370.pdf,2024,Japanese,88010,三井不動産
2023-06-02,「第111回定時株主総会 株式の保有状況」の一部修正について,https://www2.jpx.co.jp/disc/88010/140120230601593116.pdf,2023,Japanese,88010,三井不動産
2023-06-02,「第111回定時株主総会招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/88010/140120230601593115.pdf,2023,Japanese,88010,三井不動産
2023-06-02,Amendment to “The 111th Ordinary General Shareholders' Meeting：Stock Ownership Status”,https://www2.jpx.co.jp/disc/88010/140120230601593118.pdf,2023,English,88010,三井不動産
2023-06-02,Amendment to “Notice of the 111th Ordinary General Shareholders’ Meeting”,https://www2.jpx.co.jp/disc/88010/140120230601593117.pdf,2023,English,88010,三井不動産
2023-05-22,2023年定時株主総会招集通知及び株主総会資料,https://www2.jpx.co.jp/disc/88010/140120230519577583.pdf,2023,Japanese,88010,三井不動産
2023-05-22,Notice of the 111th Ordinary General Shareholders’ Meeting,https://www2.jpx.co.jp/disc/88010/140120230519577586.pdf,2023,English,88010,三井不動産
2023-05-22,The 111th Ordinary General Shareholders' Meeting：Stock Ownership Status,https://www2.jpx.co.jp/disc/88010/140120230519577587.pdf,2023,English,88010,三井不動産
2023-05-22,第111回 電子提供措置事項のうち法令及び定款に基づく書面交付請求による交付書面に記載しない事項,https://www2.jpx.co.jp/disc/88010/140120230519577584.pdf,2023,Japanese,88010,三井不動産
2023-05-22,第111回定時株主総会 株式の保有状況,https://www2.jpx.co.jp/disc/88010/140120230519577585.pdf,2023,Japanese,88010,三井不動産
2022-06-17,「第110回定時株主総会招集ご通知」の一部修正について,https://www2.jpx.co.jp/disc/88010/140120220616581045.pdf,2022,Japanese,88010,三井不動産
2022-05-23,Notice of Convocation Annual General Meeting 2022,https://www2.jpx.co.jp/disc/88010/140120220520553799.pdf,2022,Japanese,88010,三井不動産
2022-05-23,2022年定時株主総会招集通知,https://www2.jpx.co.jp/disc/88010/140120220520553797.pdf,2022,Japanese,88010,三井不動産
2022-05-23,2022年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/88010/140120220520553798.pdf,2022,Japanese,88010,三井不動産
2021-05-24,2021年定時株主総会招集通知,https://www2.jpx.co.jp/disc/88010/140120210521425854.pdf,2021,Japanese,88010,三井不動産
2021-05-24,2021年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/88010/140120210521425855.pdf,2021,Japanese,88010,三井不動産
2021-05-24,Notice of Convocation Annual General Meeting 2021,https://www2.jpx.co.jp/disc/88010/140120210521425856.pdf,2021,Japanese,88010,三井不動産
2020-05-25,2020年定時株主総会招集通知,https://www2.jpx.co.jp/disc/88010/140120200523422711.pdf,2020,Japanese,88010,三井不動産
2020-05-25,2020年定時株主総会招集通知　インターネット開示事項,https://www2.jpx.co.jp/disc/88010/140120200522422594.pdf,2020,Japanese,88010,三井不動産
2020-05-25,Notice of Convocation Annual General Meeting 2020,https://www2.jpx.co.jp/disc/88010/140120200522422595.pdf,2020,Japanese,88010,三井不動産
2024-05-29,Informational Materials for The 125th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120240528509830.pdf,2024,Japanese,88020,三菱地所
2024-05-29,第125回定時株主総会資料（電子提供措置事項のうち交付書面省略事項）,https://www2.jpx.co.jp/disc/88020/140120240528509828.pdf,2024,Japanese,88020,三菱地所
2024-05-29,第125回定時株主総会招集通知,https://www2.jpx.co.jp/disc/88020/140120240528509827.pdf,2024,Japanese,88020,三菱地所
2024-05-29,Notice of Convocation of The 125th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120240528509829.pdf,2024,Japanese,88020,三菱地所
2023-06-01,Informational Materials for The 124th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120230531589870.pdf,2023,Japanese,88020,三菱地所
2023-06-01,Notice of Convocation of The 124th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120230531589869.pdf,2023,Japanese,88020,三菱地所
2023-06-01,Supplemental Explanation regarding the Proposal No.2 Candidate No.9 to be Resolved at the 124th Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120230531589871.pdf,2023,Japanese,88020,三菱地所
2023-06-01,第124回定時株主総会資料（電子提供措置事項のうち交付書面省略事項）,https://www2.jpx.co.jp/disc/88020/140120230531589867.pdf,2023,Japanese,88020,三菱地所
2023-06-01,第124回定時株主総会招集通知,https://www2.jpx.co.jp/disc/88020/140120230531589866.pdf,2023,Japanese,88020,三菱地所
2023-06-01,当社第124回定時株主総会における第２号議案候補者番号９に関する補足説明,https://www2.jpx.co.jp/disc/88020/140120230531589868.pdf,2023,Japanese,88020,三菱地所
2022-06-07,Supplemental Explanation regarding the Proposal No. 3 Candidate No. 10 to be Resolved at the 123rd Ordinary General Meeting of Shareholders,https://www2.jpx.co.jp/disc/88020/140120220606572400.pdf,2022,Japanese,88020,三菱地所
2022-06-07,当社第123回定時株主総会における第３号議案候補者番号10に関する補足説明,https://www2.jpx.co.jp/disc/88020/140120220606572399.pdf,2022,Japanese,88020,三菱地所
