year,code,market,code_market,company_name,auditor_before_setup,earliest_ir_date,ir_date,ir_links,earliest_report_date,report_date,report_links,purpose,committee_members,assistants,source_url
2019,5915,東証1,5915 東証1,株式会社駒井ハルテック,EY新日本,2019/11/22,2019/11/22,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191122_chousa5915.pdf,,未公表,,＜特別調査委員会＞ 本件の全容解明及び同類の事案の有無について徹底的に調査するため。,弁護士法人御堂筋法律事務所 弁護士 4名 株式会社ＫＰＭＧ ＦＡＳ 弁護士・公認会計士 1名,株式会社ＫＰＭＧ ＦＡＳ 有限責任あずさ監査法人,http://www.daisanshaiinkai.com/2019/
2019,6740,東証1,6740 東証1,株式会社ジャパンディスプレイ,あずさ,2019/11/21,2019/11/21,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191121_chousa6740.pdf,,未公表,,＜社内調査委員会＞,,,http://www.daisanshaiinkai.com/2019/
2019,7806,マザーズ,7806 マザーズ,株式会社ＭＴＧ,トーマツ,2019/11/19,2019/11/19,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191119_chousa7806.pdf,2019/12/09,2019/12/09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191209_chousa7806-1.pdf,,,,http://www.daisanshaiinkai.com/2019/
2019,7932,JASDAQ,7932 JASDAQ,株式会社ニッピ,トーマツ,2019/11/12,2019/11/12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191112_chousa7932.pdf,2019/12/11,2019/12/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191211_chousa7932.pdf,＜社内特別調査委員会＞ ① 本件不正行為の事実関係及び金額の解明 ② 類似事象の有無の確認 ③ その他不正行為の有無の確認 ④ 本件不正行為の原因分析 ⑤ 本件不正行為の再発防止策の提言,委員長：（当社社外監査役） 早山 徹 委員：（当社常勤監査役） 吉田 安 委員：（三宅坂総合法律事務所 弁護士） 篠田 憲明 委員：（株式会社 KPMG FAS 公認会計士） 髙岡 俊文 委員：（当社取締役労務人事部長） 大浦 顕逸,三宅坂総合法律事務所 弁護士 下瀬 隆士 野田 陽一 中谷 岳 株式会社 KPMG FAS 公認会計士 須賀 永治 水野 宏之 米国公認会計士 荒木 吾郎 他、株式会社 KPMG FAS 11名 KPMG 24 名 金杜法律事務所 弁護士 閔 煒 王 臻婷 洪 曉芸 陸 妲汐 他、金杜法律事務所 1 名,http://www.daisanshaiinkai.com/2019/
2019,4998,東証2,4998 東証2,フマキラー株式会社,あずさ,2019/11/08,2019/11/08,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191108_chousa4998.pdf,2019/12/09,2019/12/09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191209_chousa4998.pdf,＜社内調査チーム＞ 1． 本件取引に関する事実関係の調査 2． 本件取引と同種取引の有無の調査 3． 上記 1.および 2.の結果発見された取引の原因分析および再発防止策の提言,,,http://www.daisanshaiinkai.com/2019/
2019,3103,東証1,3103 東証1,ユニチカ株式会社,トーマツ,2019/11/01,2019/11/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191101_chousa3103-1.pdf,2020/03/19,2020/03/19,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/200319_chousa3103.pdf,＜外部調査委員会＞ 当事者、関係者からの聴取を行うなど原因究明と再発防止策の検討、策定、実行,委員長：（弁護士） 森信 静治 委員：（弁護士） 吉村 信幸 委員：（弁護士） 瀬川 武生 委員：（弁護士） 奥野 弘幸 委員：（弁護士） 城之内 太志,,http://www.daisanshaiinkai.com/2019/
2019,8570,東証1,8570 東証1,イオンフィナンシャルサービス株式会社,トーマツ,2019/11/01,2019/11/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191101_chousa8570.pdf,,未公表,,,,,http://www.daisanshaiinkai.com/2019/
2019,8267,東証1,8267 東証1,イオン株式会社,トーマツ,2019/11/01,2019/11/01,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191101_chousa8267.pdf,,未公表,,,,,http://www.daisanshaiinkai.com/2019/
2019,6502,東証2・名証,6502 東証2・名証,株式会社 東芝,PwCあらた,2019/10/31,2019/10/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/11/191031_fusei6502.pdf,,未公表,,,,,http://www.daisanshaiinkai.com/2019/
2019,8803,東証1・名証1 福岡・札幌,8803 東証1・名証1 福岡・札幌,平和不動産株式会社,東陽,2019/10/30,2019/10/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191030_chousa8803.pdf,2019/12/12,2019/12/12 2019/12/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191212_chousa8803.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191213_chousa8803.pdf,＜社内調査委員会＞ ① 本件不正行為に関する事実関係（類似事案の存否を含む。）の調査 ② 上記①による当社連結財務諸表・個別財務諸表への影響の検討 ③ 本件不正行為が生じた原因究明と再発防止策の提言,委員長：（当社 代表取締役） 土本 清幸 委員：（当社 取締役常務執行役員） 山田 和雄 委員：（当社 取締役常務執行役員） 岩崎 範郎 委員：（当社 常勤監査役） 加藤 尚人 委員：（森・濱田松本法律事務所 弁護士） 藤津 康彦 委員：（デロイト トーマツ ファイナンシャルアドバイザリー合同会社 公認会計士） 中島 祐輔,当社企画総務部、法務室、財務部、監査役室及び内部監査部の担当者 森・濱田松本法律事務所 弁護士 新井 朗司 眞木 純平 山川 佳子 本井 豊 荻野 績 片野 泰世 デロイト トーマツ ファイナンシャルアドバイザリー合同会社 公認会計士 垂水 敬 公認会計士 5名 他 33名,http://www.daisanshaiinkai.com/2019/
2019,4634,東証1,4634 東証1,東洋インキＳＣホールディングス,トーマツ,2019/10/11,2019/10/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191011_chousa4634.pdf,2019/12/11,2019/12/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191211_chousa4634.pdf,＜特別調査委員会＞ （１）本件に関する事実関係の調査 （２）本件に類似する案件の存否 （３）本件による連結財務諸表への影響額の確定 （４）本件が生じた原因の究明及び再発防止策の提言,委員長：（当社社外取締役 弁護士） 甘利 公人 委員：（EY フォレンジック・アンド・インテグリティ合同会社 公認会計士） 荒張 健 委員：（西村あさひ法律事務所 弁護士） 平尾 覚,EY 新日本有限責任監査法人 公認会計士 金子 昌嗣 吉田 靖孝 東 万里子 他 50名 西村あさひ法律事務所 弁護士 鈴木 悠介 秋吉 諒 他 3名,http://www.daisanshaiinkai.com/2019/
2019,9503,東証1,9503 東証1,関西電力株式会社,トーマツ,2019/10/02,2019/10/02 2019/10/09 2019/12/15,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191002_chousa9503.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191009_chousa9503.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/191215_chousa9503.pdf,2020/03/14,2020/03/14 2020/03/18,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/200314_daisansha9503.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/10/200318_daisansha9503.pdf,１．森山氏関係追加調査 森山氏との間で本件類似の金品提供の事例はないか ２．類似事案調査 工事等発注や地域対応を行うにあたり、社外から不適切な金品提供された事案がないか ３．本件の事実関係・原因究明の結果に関する検証 これまでの調査委員会の調査プロセス・調査結果および会社の対応の妥当性,委員長：（Ｔ＆Ｔﾊﾟｰﾄﾅｰｽﾞ法律事務所 弁護士） 但木 敬一 委員：（半蔵門総合法律事務所 弁護士） 奈良 道博 委員：（大手町法律事務所 弁護士） 貝阿彌 誠 特別顧問：（久保井総合法律事務所 弁護士） 久保井 一匡,森・濱田松本法律事務所 弁護士 北田 幹直 横田 真一朗 山内 洋嗣 山田 徹 臼井 慶宜 田尻 佳菜子 木山 二郎 北 和尚 黒田 大介 小林 雄介 小田 輝 加藤 裕之 眞木 純平 千原 剛 村田 昇洋 後潟 伸吾 片野 泰世 近藤 武尊 中津 卓 平岡 優 山内 裕雅 奥田 敦貴 髙橋 圭,http://www.daisanshaiinkai.com/2019/
2019,2178,マザーズ,2178 マザーズ,株式会社トライステージ,EY新日本,2019/09/30,2019/09/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/09/190930_chousa2178.pdf,,未公表,,＜社内調査委員会＞ 本件の全容解明及び同類の事案の有無について徹底的に調査するため,委員長：（当社常勤監査役 独立役員） 太田 譲治 委員：（新霞が関綜合法律事務所 弁護士） 白川 純子 委員：（新霞が関綜合法律事務所 弁護士） 安東 恭一 委員：（公認会計士，公認不正検査士） 辻 さちえ 委員：（当社経営企画部長） 福田 大,,http://www.daisanshaiinkai.com/2019/
2019,9692,東証1,9692 東証1,株式会社シーイーシー,PwCあらた,2019/09/17,2019/09/17 2019/10/17,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/09/190917_chousa9692.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/09/191017_chousa9692.pdf,2019/11/08,2019/11/08,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2019/09/191108_chousa9692.pdf,＜特別調査委員会＞ ・本件に関する事実関係（類似事象の存否を含む。）の調査 ・本件による連結財務諸表への影響額の確定 ・本件が生じた要因の究明 ・その他、特別調査委員会が必要と認めた事項,委員長：（当社社外監査役 公認会計士） 谷口 勝則 委員：（当社社外監査役 弁護士） 仲谷 栄一郎 委員：（光和総合法律事務所 弁護士） 白井 真 委員：（河江健史会計事務所 公認会計士） 河江 健史 委員：（弁護士法人ほくと総合法律事務所 弁護士） 倉橋 博文,光和総合法律事務所 弁護士 木谷 太郎 中澤 雄仁 神田 泰行 渡邊 涼介 藤井 奏子 坂下 大貴 橋本 祥 石塚 幸子 弁護士法人ほくと総合法律事務所 弁護士 奥津 啓太 又吉 重樹 鈴木 裕也 福田 哲也 宇井 美礼 DTFA 公認会計士8名 公認不正検査士1名 その他40名 リーガレックス合同会社 公認会計士10名 株式会社BESTTRADE 公認会計士18名,http://www.daisanshaiinkai.com/2019/
2018,5614,東証2,5614 東証2,株式会社川金ホールディングス,東陽,2018/10/23,2018/10/23,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181023_chousa5614.pdf,2019/02/07,2019/02/07 2019/02/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/190207_chousa5614.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/190213_chousa5614-1.pdf,＜社内調査委員会＞ 第三者の視点から本件不適切行為の実態を精査し、本件不適切行為に至るまでの原因・背景事情を分析するとともに、再発防止策を策定するもの。,委員長：（西村あさひ法律事務所 弁護士） 梅林 啓 委員：（西村あさひ法律事務所 弁護士） 髙林 勇斗 委員：（西村あさひ法律事務所 弁護士） 浅野 啓太,,http://www.daisanshaiinkai.com/2018/page/2/
2018,5451,東証1,5451 東証1,株式会社淀川製鋼所,新日本,2018/09/21,2018/09/21 2018/10/19,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181019_futekisetsu5451.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/5aef17b4a29b32deaa096b1ae171f50a.pdf,2018/10/19,2018/10/19,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181019_futekisetsu5451-1.pdf,＜品質特別検証チーム＞ 平成25年4月1日～平成30年8月31日に出荷された当社ロール製品全数について、実際の検査記録（いわゆる生データ）とお取引先様に提出した検査成績表（控え）との突合照合により確認。,,,http://www.daisanshaiinkai.com/2018/page/2/
2018,7242,東証1,7242 東証1,カヤバ株式会社（KYB株式会社）,あずさ,2018/10/16,2018/10/16 2018/12/19,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181016_chousa7242.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181219_futekisetsu7242.pdf,2019/02/13,2019/02/13 2022/09/20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/190213_chousa7242.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/220920_chousa7242.pdf,＜外部調査委員会＞ 本件の事実関係の認定、KYB グループにおける類似の不正行為の有無の確認、原因究明及び再発防止策案の策定,委員長：（森･濱田松本法律事務所 弁護士） 難波 孝一 委員：（森・濱田松本法律事務所 パートナー・弁護士） 鈴木 克昌 委員：（森・濱田松本法律事務所 パートナー・弁護士） 山内 洋嗣,森・濱田松本法律事務所 弁護士 濱 史子 白坂 守 田尻 佳菜子 篠原 孝典 北 和尚 村井 智顕 小田 輝 塚田 智宏 千原 剛 平田 憲人 溝端 悠太 小林 央忠 竹市 涼 堀 裕太郎 増野 駿 太、山口祥太,http://www.daisanshaiinkai.com/2018/page/2/
2018,9142,東証1、福証,9142 東証1、福証,九州旅客鉄道株式会社,トーマツ,2018/10/10,2018/10/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181010_daisansha9142.pdf,2018/11/30,2018/11/30 2018/11/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181130_daisansha9142-1.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181130_daisansha9142-2.pdf,① 本件懸案事案に関する事実関係の調査 ② 類似事案の有無の調査 ③ ①及び②に問題点がある場合の原因分析 ④ ③を踏まえた再発防止策の検討・提言 ⑤ その他、当委員会が必要と認めた事項,委員長：元日本弁護士連合会会長 弁護士） 本林 徹 委員：（元大阪高等検察庁検事長 弁護士） 寺脇 一峰 委員：（株式会社ＫＰＭＧ ＦＡＳ パートナー 公認会計士） 髙岡 俊文,森・濱田松本法律事務所 弁護士 5名 株式会社 KPMG FAS 公認会計士等 14名,http://www.daisanshaiinkai.com/2018/page/2/
2018,7721,東証1,7721 東証1,東京計器株式会社,トーマツ,2018/10/05,2018/10/05,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181005_futekisetsu7721.pdf,2018/12/25,2018/12/25,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/10/181225_futekisetsu7721-1.pdf,＜検査品質問題調査委員会＞ 客観的な視点を入れて事実関係・発生原因等を調査,委員長：（取締役社長 代表取締役） 安藤 毅 委員：（取締役 監査等委員 社外取締役） 柳川 南平 委員：（取締役 監査等委員 社外取締役） 中村 敬 委員：（取締役 監査等委員） 横山 宏 委員：（専務取締役 ものづくり革新担当 代表取締役） 山田 秀光 委員：（常務取締役 資材担当 財務経理部長 代表取締役） 厚見 幸利 委員：（ひすい総合法律事務所 社外弁護士） 原口 健 委員：（みなつき法律事務所 社外弁護士） 丹羽 厚太郎 委員：（内部監査室長） 森山 恭匡,,http://www.daisanshaiinkai.com/2018/page/2/
2018,5781,東証2,5781 東証2,東邦金属株式会社,新日本,2018/09/28,2018/09/28,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180928_chousa5781.pdf,2018/11/09,2018/11/09,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181109_chousa5781.pdf,＜特別調査委員会＞ ① 本件取引に関する事実関係及び、同種取引の有無並びにその事実関係の調査 ② ①において判明した事実関係に基づき、当社の過年度の会計処理に及ぼす影響の調査 ③ 確認された事実関係に基づく発生原因の分析及び再発防止策の提言,委員長：（弁護士） 安元 義博 委員：（社外監査役） 飯島 宗文 委員：（社外監査役） 深瀬 真一 委員：（公認会計士） 豊見里 隆一,,http://www.daisanshaiinkai.com/2018/page/2/
2018,8358,東証1,8358 東証1,スルガ銀行株式会社,新日本,2018/09/14,2018/09/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180914_chousa8358-1.pdf,2018/11/14,2018/11/14,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181114_chousa8358-1.pdf,＜監査役責任調査委員会＞ （１）監査役責任調査委員会は、シェアハウス関連融資その他における不適切な取り扱いをはじめとする一連の問題について、現旧監査役において、取締役の職務執行の監査につき善管注意義務違反等により当社に対する損害賠償責任を負うか否か等について、法的な側面から調査・検討を行う。 （２）その他当委員会における調査の過程等において、現旧監査役が取締役の職務執行の監査につき善管注意義務違反等に該当する行為があった可能性を認めた場合には、当該行為についても（１）と同様の調査・検討を行う。,委員長：（あさひ法律事務所 弁護士） 西岡 清一郎 委員：（あさひ法律事務所パートナー 弁護士） 上床 竜司 委員：（あさひ法律事務所パートナー 弁護士） 金山 卓晴,あさひ法律事務所 弁護士 亀井 洋一 古原 暁 畑井 研吾 藤並 知憲,http://www.daisanshaiinkai.com/2018/page/2/
2018,3686,東証1,3686 東証1,株式会社ディー・エル・イー,あずさ,2018/09/14,2018/09/14 2018/10/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180914_daisansha3686.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181029_daisansha3686.pdf,2018/11/27,2018/11/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181127_daisansha3686.pdf,① 下記の事実関係の調査並びに問題点及び発生原因の分析、及び ② DLE の調査対象行為に係る会計処理が、一般に公正妥当と認められる企業会計の基準に違反するか否かについての、DLE の取締役会への答申 記 ① 2018 年 6 月期及びその前 5 期分の映像制作事業における企画売上の計上及び事業構造改善引当金の計上 ② その他本委員会が調査を必要と認めた一切の行為,委員長：（公認会計士松藤斉事務所 公認会計士） 松藤 斉 委員：（日本公認会計士協会東京会副会長 公認会計士） 前原 一彦 委員：（岩田合同法律事務所 弁護士） 坂本 倫子 委員：（岩田合同法律事務所 弁護士/公認会計士） 武藤 雄木,川手公認会計士事務所 公認会計士 川手 典子 公認会計士奥村倫弘事務所 公認会計士 奥村 倫弘 林公認会計士事務所 公認会計士 林 功司 市場公認会計士事務所 公認会計士 市場 典子 岩田合同法律事務所 弁護士 平井 太 池田 美奈子 三浦 貴史 深津 春乃 MYK アドバイザリー株式会社 公認会計士・公認不正検査士 立川 正人 公認不正検査士 深山 治 他 公認会計士 17名 米国公認会計士 1名 公認不正検査士 1名 その他 14名,http://www.daisanshaiinkai.com/2018/page/2/
2018,6326,東証1,6326 東証1,株式会社クボタ,トーマツ,2018/09/12,2018/09/12,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180912_chousa6326.pdf,2018/11/29,2018/11/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181129_chousa6326.pdf,＜外部調査委員会＞ 本件不適切行為に係る事実関係、原因分析及び再発防止策について取りまとめるもの。,長島・大野・常松法律事務所,,http://www.daisanshaiinkai.com/2018/page/2/
2018,1435,東証1,1435 東証1,株式会社TATERU,あずさ,2018/09/04,2018/09/04 2018/11/30,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180904_chousa1435.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181130_chousa1435.pdf,2018/12/27,2018/12/27,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/181227_chousa1435.pdf,＜特別調査委員会＞ 本件を含む本件と同様の書類の改ざんの有無の確認等及び調査の結果判明した事実を踏まえた再発防止に関する助言のため。,委員長：（濱法律事務所 弁護士） 濱 邦久 委員：（TMI 総合法律事務所 弁護士） 宮下 正彦 委員：（TMI 総合法律事務所 弁護士） 富田 裕 委員：（TMI 総合法律事務所 弁護士） 柴野 相雄 委員：（社外取締役 監査等委員） 秦 武司,,http://www.daisanshaiinkai.com/2018/page/2/
2018,5803,東証1,5803 東証1,株式会社フジクラ,PwCあらた,2018/03/31,2018/03/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180831_chousa5803.pdf,2019/04/25,2019/04/25,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/190425_chousa5803.pdf,＜外部調査委員会＞ 本事案の事実確認及び原因の究明,,,http://www.daisanshaiinkai.com/2018/page/2/
2018,1802,東証1,1802 東証1,株式会社大林組,新日本,2018/08/31,2018/08/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/180831_daisansha1802-1.pdf,2019/01/31,2019/01/31,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/09/190131_daisansha1802.pdf,① 本件受注調整の事実関係に関する調査 ② 同種事案の有無等の調査 ③ 大林組における独占禁止法違反防止策の沿革の検証 ④ 上記③を踏まえた上記①及び②の背景・原因の分析 ⑤ 大林組が策定した再発防止策の有効性評価及び当委員会としての提言,委員長：（田辺総合法律事務所 弁護士） 原田 國男 委員：（ジョーンズ・デイ法律事務所 弁護士） 鈴木 正具 委員：（桃尾・松尾・難波法律事務所 弁護士） 向 宣明,東京大学大学院工学系研究科教授 小澤 一雅 田辺総合法律事務所 弁護士 中井 憲治 薄井 琢磨 橋本 裕幸 貝塚 光啓 内藤 亜雅沙 北脇 俊之 伊藤 英之 松原 香織 大寺 正史 川上 善行 安藤 文子 外国法共同事業・ジョーンズ・デイ法律事務所 弁護士 増田 好剛 つじきむら法律事務所 弁護士 辻 拓 一 郎,http://www.daisanshaiinkai.com/2018/page/2/
2018,6848,東証1,6848 東証1,東亜ディーケーケー株式会社,新日本,2018/08/20,2018/08/20,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180820_daisansha6848.pdf,2019/03/29,2019/03/29 2019/03/29 2019/03/29 2019/03/29 2019/03/29 2019/03/29,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-1.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-2.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-3-1.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-4.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-5.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/190329_daisansha6848-6.pdf,（１）本現象に関する事実関係の調査及び原因究明 （２）本現象に類似した事象の存否の調査 （３）再発防止策の検討・提言 （４）その他、第三者委員会が必要と認めた事項,委員長：（グリーンヒル法律特許事務所 パートナー弁護士） 今村 昭文 委員：（ 東北大学 大学院環境科学研究科 工学部 化学・バイオ工学科 教授） 末永 智一 委員：（グリーンヒル法律特許事務所 パートナー弁護士） 西田 育代司,,http://www.daisanshaiinkai.com/2018/page/2/
2018,2191,JASDAQ,2191 JASDAQ,テラ株式会社,太陽,2018/08/10,2018/08/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180810_daisansha2191.pdf,2018/09/13,2018/09/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180913_daisansha2191.pdf,① 本件問題に係る事実関係の調査 ② 本件問題に類似する問題の存否及び事実関係の調査 ③ 上記①及び②で確認された事実関係に関する原因分析及び再発防止策の提言 ④ その他、第三者委員会が必要と認めた事項,委員長：（光和総合法律事務所 弁護士） 白井 真 委員：（ひふみ総合法律事務所 弁護士） 矢田 悠 委員：（PwC ビジネスアシュアランス合同会社 公認会計士） 那須 美帆子,光和総合法律事務所 弁護士 野原 俊介 渡邊 涼介 井上 龍太郎 森・濱田松本法律事務所 弁護士 藤津 康彦 田尻 佳菜子 木山 二郎 五島 隆文 塚田 智宏 香川 絢奈 川本 健 小林 央忠 芝村 佳奈 林 幸賢 PwC ビジネスアシュアランス合同会社 公認会計士 丸山 琢永 岡本 真一 大塚 晃 他 23 名,http://www.daisanshaiinkai.com/2018/page/2/
2018,6637,JASDAQ,6637 JASDAQ,寺崎電気産業株式会社,新日本,2018/08/07,2018/08/07,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180807_chousa6637.pdf,2018/09/13,2018/09/13,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180913_chousa6637.pdf,＜社内調査委員会＞ ① 本件不正行為に関する事実関係の認定，発生原因及び問題点の調査分析，その他同種事例の調査 ② 本件不正行為に係る内部統制，コンプライアンス，ガバナンス上の問題点の調査分析 ③ 上記の調査分析結果を前提とした会計処理の修正の要否の検証 ④ 本件不正行為の再発防止策の検討及び提言,委員長： （大阪西総合法律事務所 弁護士） 池口 毅 委員：（大阪西総合法律事務所 弁護士） 吹矢 洋一 委員：（代表取締役社長） 寺崎 泰造 委員：（専務取締役） 周藤 忠 委員：（常務取締役） 熊澤 和信 委員：（取締役 監査等委員） 長瀬 順治,公認会計士、税理士 飯田 健一 走出 広章,http://www.daisanshaiinkai.com/2018/page/2/
2018,6838,JASDAQ,6838 JASDAQ,株式会社多摩川ホールディングス,海南,2018/08/06,2018/08/06,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180806_chousa6838-1.pdf,2018/09/07,2018/09/07,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/077e5e07c077a230fec5923c2d3bbb3c.pdf,＜外部調査委員会＞ ①社内調査委員会が行う本件配当に係る原因の究明と再発防止策の策定の検証をすること ②必要に応じ、独自に、本件配当に係る原因の究明と再発防止策の提言をすること ③本件配当に係る関係者の責任について検討すること,委員長：（森・濱田松本法律事務所 弁護士） 信國 篤慶 委員：（森・濱田松本法律事務所 弁護士） 峯岸 健太郎 委員：（森・濱田松本法律事務所 弁護士） 千原 剛 委員：（森・濱田松本法律事務所 弁護士） 山口 みどり,,http://www.daisanshaiinkai.com/2018/page/2/
2018,4287,JASDAQ,4287 JASDAQ,株式会社ジャストプランニング,あずさ,2018/08/01,2018/08/01 2018/08/10,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180801_chousa4287.pdf http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180810_chousa4287.pdf,2018/09/11,2018/09/11,http://www.daisanshaiinkai.com/cms/wp-content/uploads/2018/08/180911_chousa4287.pdf,＜外部調査委員会＞ ① 本件不正行為に係る事実関係及びその発生原因その他の背景事情を解明すること ② 前記①により解明された事実関係の法的評価（法的責任発生の可能性についての評価）を行うこと ③ 本件不正行為に係る取引金額及び財務諸表への影響度を検証すること ④ 本件不正行為と類似の事案の有無を調査すること（なお、この点については JP、JPパワー及び連結子会社である株式会社サクセスウェイ（以下「サクセスウェイ」という。）を対象とした。） ⑤ 本件不正行為に係る事実及びその発生原因を踏まえて、再発防止措置の提言を行うこと,委員長：（株式会社アカウンティング・アドバイザリー 公認会計士） 井上 寅喜 委員：（光和総合法律事務所 弁護士） 白井 真 委員：（LM 法律事務所 弁護士） 森 直樹,光和総合法律事務所 弁護士 鈴木 智也 永井 徳人 坂下 大貴 LM 法律事務所 弁護士 上野 尚文 清水 祐大 下田 正彦 株式会社アカウンティングアドバイザリー 公認会計士 池内 宏幸 加瀬 豊 森元 義貴 EY 新日本有限責任監査法人 Forensics 事業部 19 名,http://www.daisanshaiinkai.com/2018/page/2/
